OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa
;Tammela;366;19860328;1986;3;28;3325000;6735000;1.5;3.2;-0.1;1;4650;6.22
;Tammela;366;19860329;1986;3;29;3325000;6735000;2.1;5.6;0.2;0;11607;5.85
;Tammela;366;19860330;1986;3;30;3325000;6735000;2;5.6;-0.4;1;7850;6.56
;Tammela;366;19860331;1986;3;31;3325000;6735000;1.3;2.9;0;1;4163;6.25
;Tammela;366;19860401;1986;4;1;3325000;6735000;0.8;2.2;0.1;0;4274;6.09
;Tammela;366;19860402;1986;4;2;3325000;6735000;0.7;3.1;-0.2;1;5613;5.86
;Tammela;366;19860403;1986;4;3;3325000;6735000;0.1;1.2;-0.3;0;5384;5.64
;Tammela;366;19860404;1986;4;4;3325000;6735000;0.2;4.1;-2.3;0;9739;5.31
;Tammela;366;19860405;1986;4;5;3325000;6735000;-0.9;3;-4.4;0;10415;4.42
;Tammela;366;19860406;1986;4;6;3325000;6735000;-0.9;4.8;-6.3;0;12558;4.29
;Tammela;366;19860407;1986;4;7;3325000;6735000;-0.1;5.5;-4.8;0;10725;4.34
;Tammela;366;19860408;1986;4;8;3325000;6735000;1.3;6.5;-3.3;0;15373;4.2
;Tammela;366;19860409;1986;4;9;3325000;6735000;0.4;4.1;-3.5;0;6424;4.88
;Tammela;366;19860410;1986;4;10;3325000;6735000;-3.5;1.2;-4.9;0;16169;2.43
;Tammela;366;19860411;1986;4;11;3325000;6735000;-4.5;-1;-8.1;0;17383;2.34
;Tammela;366;19860412;1986;4;12;3325000;6735000;-4;1.2;-11.5;0;16380;2.02
;Tammela;366;19860413;1986;4;13;3325000;6735000;-0.8;4.4;-6;0;14281;3.23
;Tammela;366;19860414;1986;4;14;3325000;6735000;-0.3;1.9;-2.2;4;5699;5.62
;Tammela;366;19860415;1986;4;15;3325000;6735000;-1.2;1;-2.6;0;9514;4.38
;Tammela;366;19860416;1986;4;16;3325000;6735000;-1.6;2.3;-5.8;0;18930;2.83
;Tammela;366;19860417;1986;4;17;3325000;6735000;-1.9;2.5;-9.2;0;18125;2.29
;Tammela;366;19860418;1986;4;18;3325000;6735000;-0.8;3.7;-4.3;1;17231;4.44
;Tammela;366;19860419;1986;4;19;3325000;6735000;0.2;2.4;-2.8;9;17180;5.68
;Tammela;366;19860420;1986;4;20;3325000;6735000;0.7;0.8;0.2;1;15610;6.05
;Tammela;366;19860421;1986;4;21;3325000;6735000;1.1;2.6;0.1;10;16752;6.26
;Tammela;366;19860422;1986;4;22;3325000;6735000;1.3;3.2;0;3;17038;6.21
;Tammela;366;19860423;1986;4;23;3325000;6735000;5.4;8.4;2.3;0;17785;8.02
;Tammela;366;19860424;1986;4;24;3325000;6735000;6.2;10.5;3.1;0;18887;7.7
;Tammela;366;19860425;1986;4;25;3325000;6735000;5.7;10.1;-0.1;2;18049;7.32
;Tammela;366;19860426;1986;4;26;3325000;6735000;11.9;20.3;5;0;20128;8.12
;Tammela;366;19860427;1986;4;27;3325000;6735000;12.4;20.6;5.7;0;20128;10.04
;Tammela;366;19860428;1986;4;28;3325000;6735000;12.2;19.8;3.6;0;21573;8.98
;Tammela;366;19860429;1986;4;29;3325000;6735000;10.5;17.9;2.7;0;15157;8.21
;Tammela;366;19860430;1986;4;30;3325000;6735000;7.1;10.7;3.3;0;5602;7.01
;Tammela;366;19860501;1986;5;1;3325000;6735000;4.3;8.2;3.2;0;7256;7.44
;Tammela;366;19860502;1986;5;2;3325000;6735000;8.7;15.2;2.9;0;11566;7.69
;Tammela;366;19860503;1986;5;3;3325000;6735000;10.7;17.6;2.1;0;21235;7.67
;Tammela;366;19860504;1986;5;4;3325000;6735000;11.2;17.7;1.9;0;21849;7.86
;Tammela;366;19860505;1986;5;5;3325000;6735000;12.9;20.7;1.8;0;23345;7.98
;Tammela;366;19860506;1986;5;6;3325000;6735000;13.5;21.1;2.8;0;24039;7.31
;Tammela;366;19860507;1986;5;7;3325000;6735000;14;21.2;6.6;0;19142;8.15
;Tammela;366;19860508;1986;5;8;3325000;6735000;13.9;21.8;3.8;0;23203;7.97
;Tammela;366;19860509;1986;5;9;3325000;6735000;13.5;21;4.8;0;24871;8.12
;Tammela;366;19860510;1986;5;10;3325000;6735000;10.4;15.9;4.4;1;14897;8.3
;Tammela;366;19860511;1986;5;11;3325000;6735000;9.1;14.9;4.6;2;17492;8.94
;Tammela;366;19860512;1986;5;12;3325000;6735000;8.6;10.4;7.4;1;6790;9.99
;Tammela;366;19860513;1986;5;13;3325000;6735000;8.6;13.2;5.8;5;10630;9.81
;Tammela;366;19860514;1986;5;14;3325000;6735000;10.9;15.7;8.5;0;15167;9.55
;Tammela;366;19860515;1986;5;15;3325000;6735000;11.9;17.5;5.8;0;22361;7.89
;Tammela;366;19860516;1986;5;16;3325000;6735000;8;14.3;2.5;12;12444;9.08
;Tammela;366;19860517;1986;5;17;3325000;6735000;9;12.5;6.2;0;13407;7.71
;Tammela;366;19860518;1986;5;18;3325000;6735000;9.4;15;3.4;0;24513;6.36
;Tammela;366;19860519;1986;5;19;3325000;6735000;7.8;13.1;-1;0;14508;6.98
;Tammela;366;19860520;1986;5;20;3325000;6735000;10.8;16.6;6.4;12;15262;11.19
;Tammela;366;19860521;1986;5;21;3325000;6735000;13.7;21;4.8;0;23511;9.17
;Tammela;366;19860522;1986;5;22;3325000;6735000;11.9;17.4;6.8;0;11428;10.15
;Tammela;366;19860523;1986;5;23;3325000;6735000;10.4;15.5;4.6;0;25460;6.63
;Tammela;366;19860524;1986;5;24;3325000;6735000;8.6;12.3;6.7;5;8907;9.45
;Tammela;366;19860525;1986;5;25;3325000;6735000;8.7;9.8;8;11;8497;10.71
;Tammela;366;19860526;1986;5;26;3325000;6735000;9.7;14;4.5;0;16404;9.11
;Tammela;366;19860527;1986;5;27;3325000;6735000;11.3;14.3;8.6;0;23023;6.84
;Tammela;366;19860528;1986;5;28;3325000;6735000;9.7;13.7;4.7;0;12991;8.27
;Tammela;366;19860529;1986;5;29;3325000;6735000;10.6;16.2;3.5;0;25116;7.83
;Tammela;366;19860530;1986;5;30;3325000;6735000;11;17.5;3;0;24966;6.83
;Tammela;366;19860531;1986;5;31;3325000;6735000;11.8;18.4;0.9;0;28340;5.81
;Tammela;366;19860601;1986;6;1;3325000;6735000;13.7;19.3;1.8;2;20418;7.3
;Tammela;366;19860602;1986;6;2;3325000;6735000;13.8;16.3;11.4;0;9824;14.12
;Tammela;366;19860603;1986;6;3;3325000;6735000;14.1;17.1;13;0;9822;14.46
;Tammela;366;19860604;1986;6;4;3325000;6735000;11.9;15.9;8.4;0;13983;10.33
;Tammela;366;19860605;1986;6;5;3325000;6735000;14.9;20.8;6.8;0;22872;10.5
;Tammela;366;19860606;1986;6;6;3325000;6735000;14.6;19;8;0;12310;13.96
;Tammela;366;19860607;1986;6;7;3325000;6735000;19.3;24.2;15.1;6;16929;15.71
;Tammela;366;19860608;1986;6;8;3325000;6735000;13.9;21.9;8.5;0;24486;10.84
;Tammela;366;19860609;1986;6;9;3325000;6735000;11.4;15.4;9.3;0;16143;9.91
;Tammela;366;19860610;1986;6;10;3325000;6735000;14;20.6;5.3;0;27316;9.57
;Tammela;366;19860611;1986;6;11;3325000;6735000;16.6;22.4;6.1;0;28543;9.68
;Tammela;366;19860612;1986;6;12;3325000;6735000;19.9;26.7;9.8;0;25494;14.15
;Tammela;366;19860613;1986;6;13;3325000;6735000;17.8;23.7;14.2;0;21496;12.72
;Tammela;366;19860614;1986;6;14;3325000;6735000;16.5;23;6.6;0;28289;8.26
;Tammela;366;19860615;1986;6;15;3325000;6735000;16.5;22.9;8.6;0;24433;9.61
;Tammela;366;19860616;1986;6;16;3325000;6735000;16.2;22.4;8.1;0;29395;8.89
;Tammela;366;19860617;1986;6;17;3325000;6735000;19.3;27.3;7.6;0;26269;11.44
;Tammela;366;19860618;1986;6;18;3325000;6735000;20.8;26.9;13.4;0;29272;12.68
;Tammela;366;19860619;1986;6;19;3325000;6735000;20.9;27.4;12.1;0;26755;14.91
;Tammela;366;19860620;1986;6;20;3325000;6735000;15.6;23.2;13.5;3;15161;13.62
;Tammela;366;19860621;1986;6;21;3325000;6735000;15.1;20.1;10.5;0;23137;7.9
;Tammela;366;19860622;1986;6;22;3325000;6735000;11.4;16.7;5.5;0;20490;8.32
;Tammela;366;19860623;1986;6;23;3325000;6735000;13.1;17.8;5.8;0;28396;7.63
;Tammela;366;19860624;1986;6;24;3325000;6735000;12.5;18.3;3.6;0;23181;7.25
;Tammela;366;19860625;1986;6;25;3325000;6735000;17;24;5.1;0;28819;9.01
;Tammela;366;19860626;1986;6;26;3325000;6735000;21.3;28.1;9.4;0;28992;11.04
;Tammela;366;19860627;1986;6;27;3325000;6735000;21.8;29.5;14.2;2;23302;13.05
;Tammela;366;19860628;1986;6;28;3325000;6735000;18.5;23.5;12.9;0;26532;10.57
;Tammela;366;19860629;1986;6;29;3325000;6735000;17.5;23.4;10.6;0;23745;10.46
;Tammela;366;19860630;1986;6;30;3325000;6735000;17;23.3;9.2;0;28732;9.8
;Tammela;366;19860701;1986;7;1;3325000;6735000;16.6;21.7;9.1;0;28901;8.82
;Tammela;366;19860702;1986;7;2;3325000;6735000;17.1;23.8;9.7;0;26020;9.9
;Tammela;366;19860703;1986;7;3;3325000;6735000;15.7;21.8;7.4;0;28833;7.6
;Tammela;366;19860704;1986;7;4;3325000;6735000;16.9;22.2;13.4;0;17225;12.57
;Tammela;366;19860705;1986;7;5;3325000;6735000;17.6;22.3;14.1;0;17486;14.06
;Tammela;366;19860706;1986;7;6;3325000;6735000;15.7;18.7;13.5;11;9363;16.47
;Tammela;366;19860707;1986;7;7;3325000;6735000;16;19.7;14;0;14671;14.62
;Tammela;366;19860708;1986;7;8;3325000;6735000;15.6;21.8;8.6;0;23782;11.17
;Tammela;366;19860709;1986;7;9;3325000;6735000;14.5;20.5;7.5;0;22321;10.68
;Tammela;366;19860710;1986;7;10;3325000;6735000;14.5;20.4;6.7;0;23387;9.14
;Tammela;366;19860711;1986;7;11;3325000;6735000;11.4;16.6;10.7;22;9669;11.92
;Tammela;366;19860712;1986;7;12;3325000;6735000;14.2;17.8;10.3;7;11644;15.59
;Tammela;366;19860713;1986;7;13;3325000;6735000;15.7;20.7;13.2;1;16266;14.85
;Tammela;366;19860714;1986;7;14;3325000;6735000;14.6;19;12.1;1;11760;15.09
;Tammela;366;19860715;1986;7;15;3325000;6735000;16.9;22.8;9;0;24033;12.71
;Tammela;366;19860716;1986;7;16;3325000;6735000;16.2;22.6;10.6;0;18969;13.17
;Tammela;366;19860717;1986;7;17;3325000;6735000;16.9;22.9;9.1;0;22453;12.02
;Tammela;366;19860718;1986;7;18;3325000;6735000;17.8;24;9.1;0;26744;11.58
;Tammela;366;19860719;1986;7;19;3325000;6735000;15.6;20.8;10.6;0;12627;14.13
;Tammela;366;19860720;1986;7;20;3325000;6735000;15;21;8.2;0;21499;11.52
;Tammela;366;19860721;1986;7;21;3325000;6735000;15.7;21;10.8;0;16285;12.38
;Tammela;366;19860722;1986;7;22;3325000;6735000;15.1;20.2;10.3;10;16428;13.41
;Tammela;366;19860723;1986;7;23;3325000;6735000;15.8;21.7;9.3;4;17433;13.51
;Tammela;366;19860724;1986;7;24;3325000;6735000;15.6;19.7;12.6;3;8455;15.89
;Tammela;366;19860725;1986;7;25;3325000;6735000;17.4;21.5;14.6;7;13574;16.18
;Tammela;366;19860726;1986;7;26;3325000;6735000;16.1;19.5;13.4;0;16995;15.21
;Tammela;366;19860727;1986;7;27;3325000;6735000;17;24.1;7.9;0;25067;12.39
;Tammela;366;19860728;1986;7;28;3325000;6735000;18.1;24.7;9.5;0;25005;12.5
;Tammela;366;19860729;1986;7;29;3325000;6735000;17.7;24.8;9.5;0;22578;14.13
;Tammela;366;19860730;1986;7;30;3325000;6735000;18.8;25.2;9.9;0;23690;13.71
;Tammela;366;19860731;1986;7;31;3325000;6735000;18.1;24.1;12.8;0;21325;14.28
;Tammela;366;19860801;1986;8;1;3325000;6735000;17.5;24.1;8.5;0;21510;12.55
;Tammela;366;19860802;1986;8;2;3325000;6735000;17.6;21.6;15.6;0;19228;13.11
;Tammela;366;19860803;1986;8;3;3325000;6735000;16.3;21.7;9.3;0;14377;14.07
;Tammela;366;19860804;1986;8;4;3325000;6735000;18.4;24.9;10.8;0;22444;12.66
;Tammela;366;19860805;1986;8;5;3325000;6735000;22;28.4;13.6;27;19855;16.78
;Tammela;366;19860806;1986;8;6;3325000;6735000;14.9;23.8;13.5;0;10709;13.15
;Tammela;366;19860807;1986;8;7;3325000;6735000;13.9;19.4;8.1;0;22199;9.1
;Tammela;366;19860808;1986;8;8;3325000;6735000;13.2;20.1;3.6;0;18940;9.54
;Tammela;366;19860809;1986;8;9;3325000;6735000;16.3;21.7;11.1;0;11512;14.78
;Tammela;366;19860810;1986;8;10;3325000;6735000;14.2;19;10.7;1;14338;13.58
;Tammela;366;19860811;1986;8;11;3325000;6735000;13.8;18.1;11;2;11511;13.46
;Tammela;366;19860812;1986;8;12;3325000;6735000;13.8;18.3;11.3;0;10579;13.37
;Tammela;366;19860813;1986;8;13;3325000;6735000;12.6;17.2;9.3;3;9736;13.76
;Tammela;366;19860814;1986;8;14;3325000;6735000;12.5;14.2;11.5;0;6586;12.84
;Tammela;366;19860815;1986;8;15;3325000;6735000;13.2;17.8;9.2;0;21257;9.94
;Tammela;366;19860816;1986;8;16;3325000;6735000;12.2;18.7;3.1;1;17520;10.02
;Tammela;366;19860817;1986;8;17;3325000;6735000;12.1;14.7;10.6;10;8625;12.98
;Tammela;366;19860818;1986;8;18;3325000;6735000;12.5;16.8;10.6;6;11263;13.1
;Tammela;366;19860819;1986;8;19;3325000;6735000;11.7;15.2;8.9;1;8273;12.23
;Tammela;366;19860820;1986;8;20;3325000;6735000;12.3;16.6;8.4;0;10517;11.51
;Tammela;366;19860821;1986;8;21;3325000;6735000;12.2;15.9;7.8;3;6447;12.01
;Tammela;366;19860822;1986;8;22;3325000;6735000;10.7;13.3;9.9;9;5384;12.18
;Tammela;366;19860823;1986;8;23;3325000;6735000;9.7;14.4;4.8;2;8794;10.52
;Tammela;366;19860824;1986;8;24;3325000;6735000;10.7;14.8;7.9;0;8489;11.77
;Tammela;366;19860825;1986;8;25;3325000;6735000;10;13.7;7.3;1;8167;11.05
;Tammela;366;19860826;1986;8;26;3325000;6735000;9.7;12.8;7.6;0;11378;9.31
;Tammela;366;19860827;1986;8;27;3325000;6735000;6.9;10.4;3.3;0;6174;8.36
;Tammela;366;19860828;1986;8;28;3325000;6735000;8.1;9.2;5.5;1;5698;9.69
;Tammela;366;19860829;1986;8;29;3325000;6735000;9.7;10.5;8.7;7;5698;10.91
;Tammela;366;19860830;1986;8;30;3325000;6735000;11;14;9.1;5;8525;11.52
;Tammela;366;19860831;1986;8;31;3325000;6735000;8.9;11.4;6.7;0;8491;9.69
;Tammela;366;19860901;1986;9;1;3325000;6735000;8.9;14.4;6.7;0;9443;8.69
;Tammela;366;19860902;1986;9;2;3325000;6735000;10.7;15.9;4.1;5;11802;10.82
;Tammela;366;19860903;1986;9;3;3325000;6735000;9.6;12.6;6.8;1;9481;11.06
;Tammela;366;19860904;1986;9;4;3325000;6735000;9;14.4;5.9;0;9490;10.04
;Tammela;366;19860905;1986;9;5;3325000;6735000;8.3;11.7;3.8;0;5106;10.4
;Tammela;366;19860906;1986;9;6;3325000;6735000;9.9;14.3;7.7;0;12083;8.98
;Tammela;366;19860907;1986;9;7;3325000;6735000;7.4;12.4;4.9;0;8011;8.42
;Tammela;366;19860908;1986;9;8;3325000;6735000;6.2;12.3;1.7;2;10365;8.21
;Tammela;366;19860909;1986;9;9;3325000;6735000;6.6;11;2.3;1;10063;8.57
;Tammela;366;19860910;1986;9;10;3325000;6735000;7;13;0.2;6;8238;9.33
;Tammela;366;19860911;1986;9;11;3325000;6735000;8.6;13;5.4;3;10078;9.46
;Tammela;366;19860912;1986;9;12;3325000;6735000;7.4;11.7;4.9;0;9629;8.51
;Tammela;366;19860913;1986;9;13;3325000;6735000;5.5;11.2;0.1;0;7794;7.72
;Tammela;366;19860914;1986;9;14;3325000;6735000;5.8;13.8;-1;2;10920;7.94
;Tammela;366;19860915;1986;9;15;3325000;6735000;8;10.3;7;7;4538;9
;Tammela;366;19860916;1986;9;16;3325000;6735000;6.7;8.3;5.7;0;5472;8.52
;Tammela;366;19860917;1986;9;17;3325000;6735000;5.4;9.7;2.9;1;7475;7.97
;Tammela;366;19860918;1986;9;18;3325000;6735000;3.6;10.8;-0.7;2;9320;6.78
;Tammela;366;19860919;1986;9;19;3325000;6735000;5.4;10.7;0.2;1;8353;7.47
;Tammela;366;19860920;1986;9;20;3325000;6735000;8.5;11.4;5.8;1;6463;9.02
;Tammela;366;19860921;1986;9;21;3325000;6735000;7;9.4;4.4;5;3925;8.59
;Tammela;366;19860922;1986;9;22;3325000;6735000;6.6;7.4;5.8;16;3093;9.32
;Tammela;366;19860923;1986;9;23;3325000;6735000;5;8.4;1.7;2;8227;7.54
;Tammela;366;19860924;1986;9;24;3325000;6735000;4.8;8.2;2.6;1;7979;6.7
;Tammela;366;19860925;1986;9;25;3325000;6735000;2.3;5.8;0.1;0;6636;5.67
;Tammela;366;19860926;1986;9;26;3325000;6735000;0.8;5.3;-2.6;0;9074;3.97
;Tammela;366;19860927;1986;9;27;3325000;6735000;0.2;5;-3.3;0;9559;4.3
;Tammela;366;19860928;1986;9;28;3325000;6735000;0.8;6.6;-7.1;8;5668;5.75
;Tammela;366;19860929;1986;9;29;3325000;6735000;7.7;10.9;4.5;0;5628;8.95
;Tammela;366;19860930;1986;9;30;3325000;6735000;4.4;8.8;-0.7;0;5076;6.76
;Tammela;366;19861001;1986;10;1;3325000;6735000;8.6;13.8;4.5;0;4846;10.03
;Tammela;366;19861002;1986;10;2;3325000;6735000;9.1;10.6;8.4;0;2726;10.83
;Tammela;366;19861003;1986;10;3;3325000;6735000;5.2;9.3;1.9;0;5208;6.93
;Tammela;366;19861004;1986;10;4;3325000;6735000;4.4;8.7;1.5;0;6266;6.21
;Tammela;366;19861005;1986;10;5;3325000;6735000;2.4;5.8;-0.5;0;8198;4.41
;Tammela;366;19861006;1986;10;6;3325000;6735000;3.1;7.9;-2.3;8;3803;6.54
;Tammela;366;19861007;1986;10;7;3325000;6735000;6.1;8.4;3;0;2713;9.25
;Tammela;366;19861008;1986;10;8;3325000;6735000;3.2;7;0.6;0;7321;5.58
;Tammela;366;19861009;1986;10;9;3325000;6735000;0.1;4.5;-2.5;0;6830;4.19
;Tammela;366;19861010;1986;10;10;3325000;6735000;1.6;4.1;-4.3;8;2115;6.43
;Tammela;366;19861011;1986;10;11;3325000;6735000;4.7;7.2;2.3;0;2136;8.4
;Tammela;366;19861012;1986;10;12;3325000;6735000;4.9;9.9;1.5;0;3811;8.1
;Tammela;366;19861013;1986;10;13;3325000;6735000;7.4;12.3;4.7;0;6812;8.65
;Tammela;366;19861014;1986;10;14;3325000;6735000;6.7;8.9;4.5;0;3388;8.8
;Tammela;366;19861015;1986;10;15;3325000;6735000;7.5;9;6;2;2122;9.78
;Tammela;366;19861016;1986;10;16;3325000;6735000;7.4;9.5;5.6;0;2125;9.88
;Tammela;366;19861017;1986;10;17;3325000;6735000;4.9;8.7;3.4;0;5579;5.91
;Tammela;366;19861018;1986;10;18;3325000;6735000;3.7;9.2;-0.9;0;5427;6.35
;Tammela;366;19861019;1986;10;19;3325000;6735000;5.1;6.4;2.5;0;2042;7.81
;Tammela;366;19861020;1986;10;20;3325000;6735000;6.5;8.2;5.4;8;1777;8.77
;Tammela;366;19861021;1986;10;21;3325000;6735000;4.7;6.2;1.3;11;1922;8.4
;Tammela;366;19861022;1986;10;22;3325000;6735000;4.9;6.2;2.1;14;1843;8.05
;Tammela;366;19861023;1986;10;23;3325000;6735000;3.2;5.6;0.7;7;2251;7.3
;Tammela;366;19861024;1986;10;24;3325000;6735000;2.2;6.2;-0.4;0;4402;6.01
;Tammela;366;19861025;1986;10;25;3325000;6735000;2.8;7.2;-0.9;0;3874;6.53
;Tammela;366;19861026;1986;10;26;3325000;6735000;4.8;6.2;2.1;0;2418;7.76
;Tammela;366;19861027;1986;10;27;3325000;6735000;5.4;6.4;2.3;0;1528;8.38
;Tammela;366;19861028;1986;10;28;3325000;6735000;7;8.2;4.9;0;1641;8.8
;Tammela;366;19861029;1986;10;29;3325000;6735000;6.9;7.5;6.1;4;1513;8.77
;Tammela;366;19861030;1986;10;30;3325000;6735000;5.7;7.8;4;0;2387;8.11
;Tammela;366;19861031;1986;10;31;3325000;6735000;5.3;6.8;4.6;8;2154;7.56
;Tammela;366;19861101;1986;11;1;3325000;6735000;4;5.8;2.7;0;2094;7.72
;Tammela;366;19861102;1986;11;2;3325000;6735000;1.3;5;-0.8;0;2698;6.2
;Tammela;366;19861103;1986;11;3;3325000;6735000;-1;1.4;-3.3;0;3149;4.93
;Tammela;366;19861104;1986;11;4;3325000;6735000;0.5;3.4;-4.6;3;1336;6.04
;Tammela;366;19861105;1986;11;5;3325000;6735000;1.2;2.6;-0.5;0;1553;6.11
;Tammela;366;19861106;1986;11;6;3325000;6735000;0.9;2.3;0;8;1297;6.23
;Tammela;366;19861107;1986;11;7;3325000;6735000;0.1;1.6;-1;0;1587;5.89
;Tammela;366;19861108;1986;11;8;3325000;6735000;1.7;3.6;-2.8;12;1296;6.62
;Tammela;366;19861109;1986;11;9;3325000;6735000;3.9;5.9;1.1;1;1355;7.46
;Tammela;366;19861110;1986;11;10;3325000;6735000;5.5;6.6;1.1;0;1167;8
;Tammela;366;19861111;1986;11;11;3325000;6735000;7.4;8.9;5.5;10;1887;8.37
;Tammela;366;19861112;1986;11;12;3325000;6735000;4.4;8.5;0;0;1329;7.81
;Tammela;366;19861113;1986;11;13;3325000;6735000;-1.7;0.7;-3.9;0;2167;4.33
;Tammela;366;19861114;1986;11;14;3325000;6735000;1;3.6;-3.1;0;1730;6.19
;Tammela;366;19861115;1986;11;15;3325000;6735000;0.8;2.4;-0.9;0;1173;5.97
;Tammela;366;19861116;1986;11;16;3325000;6735000;3;4.1;0.7;0;982;7.61
;Tammela;366;19861117;1986;11;17;3325000;6735000;4.1;5.3;3.3;0;1224;7.65
;Tammela;366;19861118;1986;11;18;3325000;6735000;4;4.5;3.1;2;936;7.47
;Tammela;366;19861119;1986;11;19;3325000;6735000;5;6;3.6;6;1090;7.94
;Tammela;366;19861120;1986;11;20;3325000;6735000;6.2;6.6;5;11;845;9.36
;Tammela;366;19861121;1986;11;21;3325000;6735000;4.2;6.9;2.2;1;936;7.63
;Tammela;366;19861122;1986;11;22;3325000;6735000;2.8;4.7;1.2;1;1012;6.66
;Tammela;366;19861123;1986;11;23;3325000;6735000;3.7;5.2;2.4;13;831;7.51
;Tammela;366;19861124;1986;11;24;3325000;6735000;3.4;5.1;1.8;11;803;7.35
;Tammela;366;19861125;1986;11;25;3325000;6735000;5.1;5.1;3.2;3;784;8.37
;Tammela;366;19861126;1986;11;26;3325000;6735000;7.9;8.9;5.1;2;765;10.37
;Tammela;366;19861127;1986;11;27;3325000;6735000;5;8.3;3.2;0;875;7.49
;Tammela;366;19861128;1986;11;28;3325000;6735000;4.7;6.7;0.2;0;729;7.95
;Tammela;366;19861129;1986;11;29;3325000;6735000;5.5;7.6;2.6;0;894;6.78
;Tammela;366;19861130;1986;11;30;3325000;6735000;2.4;3.8;-0.6;0;1084;5.86
;Tammela;366;19861201;1986;12;1;3325000;6735000;4.1;6.5;1.7;6;1034;6.7
;Tammela;366;19861202;1986;12;2;3325000;6735000;0;5.6;-4;2;709;5.45
;Tammela;366;19861203;1986;12;3;3325000;6735000;-3;-0.7;-7.3;7;857;4.41
;Tammela;366;19861204;1986;12;4;3325000;6735000;2.6;5.7;-0.5;0;988;7.1
;Tammela;366;19861205;1986;12;5;3325000;6735000;-4.4;2.8;-7.4;9;759;3.44
;Tammela;366;19861206;1986;12;6;3325000;6735000;-2.6;3.8;-6;3;630;4.46
;Tammela;366;19861207;1986;12;7;3325000;6735000;-8.8;-6;-12.6;0;1008;2.28
;Tammela;366;19861208;1986;12;8;3325000;6735000;-3.2;0.2;-12.7;0;739;3.95
;Tammela;366;19861209;1986;12;9;3325000;6735000;0.6;1.2;-0.4;0;580;5.94
;Tammela;366;19861210;1986;12;10;3325000;6735000;2.3;3.6;1;0;516;7.11
;Tammela;366;19861211;1986;12;11;3325000;6735000;0;3.5;-0.8;0;593;5.71
;Tammela;366;19861212;1986;12;12;3325000;6735000;-0.7;-0.1;-1.3;3;561;4.92
;Tammela;366;19861213;1986;12;13;3325000;6735000;-0.1;1.3;-1.2;0;557;6.04
;Tammela;366;19861214;1986;12;14;3325000;6735000;-9.9;0.3;-14.3;0;844;2.52
;Tammela;366;19861215;1986;12;15;3325000;6735000;-15.5;-14.4;-17.3;0;826;1.42
;Tammela;366;19861216;1986;12;16;3325000;6735000;-12.2;-9.2;-16.2;0;817;2.02
;Tammela;366;19861217;1986;12;17;3325000;6735000;-10.1;-7.9;-11.4;0;558;2.44
;Tammela;366;19861218;1986;12;18;3325000;6735000;-14.3;-10.6;-17.6;0;772;1.67
;Tammela;366;19861219;1986;12;19;3325000;6735000;-15.3;-13.4;-19.1;0;658;1.47
;Tammela;366;19861220;1986;12;20;3325000;6735000;-13.9;-12.6;-15.7;5;587;1.57
;Tammela;366;19861221;1986;12;21;3325000;6735000;-10.3;-9.5;-12.9;2;618;2.23
;Tammela;366;19861222;1986;12;22;3325000;6735000;-8.1;-7.5;-9.5;0;534;2.7
;Tammela;366;19861223;1986;12;23;3325000;6735000;-8.7;-6.7;-10;0;569;2.63
;Tammela;366;19861224;1986;12;24;3325000;6735000;-15.6;-10.1;-19.8;0;838;1.55
;Tammela;366;19861225;1986;12;25;3325000;6735000;-21.1;-19.2;-24.7;0;810;1.04
;Tammela;366;19861226;1986;12;26;3325000;6735000;-12.8;-9.8;-22.7;0;713;2.13
;Tammela;366;19861227;1986;12;27;3325000;6735000;-12.2;-10;-14;0;583;2.11
;Tammela;366;19861228;1986;12;28;3325000;6735000;-17.3;-13.1;-23.2;0;790;1.37
;Tammela;366;19861229;1986;12;29;3325000;6735000;-14.4;-9.5;-27;0;562;1.85
;Tammela;366;19861230;1986;12;30;3325000;6735000;-11.6;-9.3;-13.6;0;692;2.18
;Tammela;366;19861231;1986;12;31;3325000;6735000;-16.5;-12.5;-18.6;0;802;1.56
;Tammela;366;19870101;1987;1;1;3325000;6735000;-17;-11.9;-23.5;1;736;1.48
;Tammela;366;19870102;1987;1;2;3325000;6735000;-20.7;-11;-26.4;0;963;1.02
;Tammela;366;19870103;1987;1;3;3325000;6735000;-21.5;-18.1;-27.1;0;928;0.87
;Tammela;366;19870104;1987;1;4;3325000;6735000;-24.7;-21.1;-27.4;0;1016;0.62
;Tammela;366;19870105;1987;1;5;3325000;6735000;-25;-22.1;-27.6;0;850;0.69
;Tammela;366;19870106;1987;1;6;3325000;6735000;-28.2;-25.6;-29.8;0;1073;0.42
;Tammela;366;19870107;1987;1;7;3325000;6735000;-28.1;-23.2;-31.9;0;905;0.51
;Tammela;366;19870108;1987;1;8;3325000;6735000;-29.4;-23.1;-31.8;0;799;0.38
;Tammela;366;19870109;1987;1;9;3325000;6735000;-33.2;-30.9;-34.2;0;1161;0.27
;Tammela;366;19870110;1987;1;10;3325000;6735000;-32.5;-29.8;-34.7;0;1199;0.28
;Tammela;366;19870111;1987;1;11;3325000;6735000;-31.9;-28.8;-34.4;0;1233;0.25
;Tammela;366;19870112;1987;1;12;3325000;6735000;-31.4;-29.4;-33.2;0;1277;0.22
