OmaTunniste;OmaItä;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;;
;;;Nurmijärvi;229;19610906;1961;9;6;3385000;6705000;6.6;12.5;-2.3;0;10679;7.22;;
;;;Nurmijärvi;229;19610907;1961;9;7;3385000;6705000;9.4;12.1;6.2;0;4541;10.01;;
;;;Nurmijärvi;229;19610908;1961;9;8;3385000;6705000;10.3;11.7;9.2;0;4670;11.12;;
;;;Nurmijärvi;229;19610909;1961;9;9;3385000;6705000;7.5;12.9;4.6;4;12226;7.15;;
;;;Nurmijärvi;229;19610910;1961;9;10;3385000;6705000;8.4;13.4;3.3;1;11076;7.64;;
;;;Nurmijärvi;229;19610911;1961;9;11;3385000;6705000;8.7;12.8;3.6;5;10206;8.41;;
;;;Nurmijärvi;229;19610912;1961;9;12;3385000;6705000;12;14.2;7.4;7;4013;13.59;;
;;;Nurmijärvi;229;19610913;1961;9;13;3385000;6705000;11.1;13.2;9.3;0;6406;11.33;;
;;;Nurmijärvi;229;19610914;1961;9;14;3385000;6705000;9.6;12.8;7;0;5216;9.55;;
;;;Nurmijärvi;229;19610915;1961;9;15;3385000;6705000;12.3;15.2;9.7;2;4956;12.69;;
;;;Nurmijärvi;229;19610916;1961;9;16;3385000;6705000;12;14.7;9.8;2;4387;12.27;;
;;;Nurmijärvi;229;19610917;1961;9;17;3385000;6705000;13.3;18.7;7.9;0;4418;13.98;;
;;;Nurmijärvi;229;19610918;1961;9;18;3385000;6705000;14.1;16.4;11.7;0;10789;9.55;;
;;;Nurmijärvi;229;19610919;1961;9;19;3385000;6705000;11.4;14.2;8.8;0;6983;8.95;;
;;;Nurmijärvi;229;19610920;1961;9;20;3385000;6705000;7.5;14.2;1.8;0;11911;7.43;;
;;;Nurmijärvi;229;19610921;1961;9;21;3385000;6705000;5.6;13.9;-1.5;0;11712;7.5;;
;;;Nurmijärvi;229;19610922;1961;9;22;3385000;6705000;6.9;15.1;-1.6;0;9515;8.59;;
;;;Nurmijärvi;229;19610923;1961;9;23;3385000;6705000;10.7;17.3;6;0;10260;10.57;;
;;;Nurmijärvi;229;19610924;1961;9;24;3385000;6705000;6.9;11.3;1.3;0;3009;9.66;;
;;;Nurmijärvi;229;19610925;1961;9;25;3385000;6705000;8.1;14.6;2.5;0;9111;9.56;;
;;;Nurmijärvi;229;19610926;1961;9;26;3385000;6705000;7.1;14.7;1;0;8861;8.8;;
;;;Nurmijärvi;229;19610927;1961;9;27;3385000;6705000;8.8;13.7;5.5;0;8923;9.1;;
;;;Nurmijärvi;229;19610928;1961;9;28;3385000;6705000;5;9.6;0.2;0;5263;8.28;;
;;;Nurmijärvi;229;19610929;1961;9;29;3385000;6705000;9.4;13.3;4.7;0;5896;10.66;;
;;;Nurmijärvi;229;19610930;1961;9;30;3385000;6705000;9.4;15.5;4.3;0;9453;10.08;;
;;;Nurmijärvi;229;19611001;1961;10;1;3385000;6705000;6.1;15.4;0.9;0;8672;8.32;;
;;;Nurmijärvi;229;19611002;1961;10;2;3385000;6705000;7.7;15.2;0.9;0;9111;8.67;;
;;;Nurmijärvi;229;19611003;1961;10;3;3385000;6705000;9.5;13.7;2.8;0;2490;10.49;;
;;;Nurmijärvi;229;19611004;1961;10;4;3385000;6705000;9.7;11.2;8.6;0;2385;9.79;;
;;;Nurmijärvi;229;19611005;1961;10;5;3385000;6705000;8.1;9.9;6.5;0;2715;9.55;;
;;;Nurmijärvi;229;19611006;1961;10;6;3385000;6705000;7.1;11.4;3.3;0;4924;8.49;;
;;;Nurmijärvi;229;19611007;1961;10;7;3385000;6705000;6.2;12.4;2.4;0;3436;8.71;;
;;;Nurmijärvi;229;19611008;1961;10;8;3385000;6705000;4.8;13;-0.6;0;7102;7.15;;
;;;Nurmijärvi;229;19611009;1961;10;9;3385000;6705000;8;12;-0.5;1;7613;8.89;;
;;;Nurmijärvi;229;19611010;1961;10;10;3385000;6705000;12.6;14;9.9;0;3745;12.63;;
;;;Nurmijärvi;229;19611011;1961;10;11;3385000;6705000;13.5;14.8;13.1;1;2197;13.96;;
;;;Nurmijärvi;229;19611012;1961;10;12;3385000;6705000;10.9;14.2;7;0;6202;10.11;;
;;;Nurmijärvi;229;19611013;1961;10;13;3385000;6705000;7.5;12;4.8;0;3633;8.48;;
;;;Nurmijärvi;229;19611014;1961;10;14;3385000;6705000;6.4;9.7;2.7;6;4709;7.28;;
;;;Nurmijärvi;229;19611015;1961;10;15;3385000;6705000;6.1;8.2;4.7;3;1864;9.14;;
;;;Nurmijärvi;229;19611016;1961;10;16;3385000;6705000;6.4;7.2;3.8;0;2615;8.98;;
;;;Nurmijärvi;229;19611017;1961;10;17;3385000;6705000;9.3;10.5;6.3;3;2123;11.07;;
;;;Nurmijärvi;229;19611018;1961;10;18;3385000;6705000;9.8;10.9;8.6;1;2381;10.92;;
;;;Nurmijärvi;229;19611019;1961;10;19;3385000;6705000;9.7;10.3;8.6;0;2609;9.58;;
;;;Nurmijärvi;229;19611020;1961;10;20;3385000;6705000;9.5;11.3;8.3;0;1851;10.06;;
;;;Nurmijärvi;229;19611021;1961;10;21;3385000;6705000;8.2;9.2;7.5;0;1793;10.18;;
;;;Nurmijärvi;229;19611022;1961;10;22;3385000;6705000;6.3;8.3;5.8;0;2849;8.44;;
;;;Nurmijärvi;229;19611023;1961;10;23;3385000;6705000;5;9.1;0.3;0;4332;7.38;;
;;;Nurmijärvi;229;19611024;1961;10;24;3385000;6705000;6;8.1;0.2;0;4406;7.15;;
;;;Nurmijärvi;229;19611025;1961;10;25;3385000;6705000;8.3;9.4;7.2;5;1729;10.48;;
;;;Nurmijärvi;229;19611026;1961;10;26;3385000;6705000;8.4;12.1;5.1;0;3617;10.44;;
;;;Nurmijärvi;229;19611027;1961;10;27;3385000;6705000;9;10.7;3.6;3;1923;11.45;;
;;;Nurmijärvi;229;19611028;1961;10;28;3385000;6705000;10.2;12.4;7.6;0;2912;11.54;;
;;;Nurmijärvi;229;19611029;1961;10;29;3385000;6705000;8.9;9.9;7.4;4;1233;11.33;;
;;;Nurmijärvi;229;19611030;1961;10;30;3385000;6705000;7.7;10.6;6.4;8;3184;9.7;;
;;;Nurmijärvi;229;19611031;1961;10;31;3385000;6705000;6.1;7.5;2.8;14;2191;8.62;;
;;;Nurmijärvi;229;19611101;1961;11;1;3385000;6705000;3.8;6.9;2.4;0;1215;8.48;;
;;;Nurmijärvi;229;19611102;1961;11;2;3385000;6705000;6;8.3;-0.2;14;2041;8.38;;
;;;Nurmijärvi;229;19611103;1961;11;3;3385000;6705000;8.9;10.3;8;9;1692;11.13;;
;;;Nurmijärvi;229;19611104;1961;11;4;3385000;6705000;6.9;9;6.8;1;1862;8.54;;
;;;Nurmijärvi;229;19611105;1961;11;5;3385000;6705000;2.7;7.1;1.1;0;2462;7.04;;
;;;Nurmijärvi;229;19611106;1961;11;6;3385000;6705000;-0.7;6;-3.5;0;2521;5.35;;
;;;Nurmijärvi;229;19611107;1961;11;7;3385000;6705000;-0.3;4.2;-5.7;0;1961;5.36;;
;;;Nurmijärvi;229;19611108;1961;11;8;3385000;6705000;3.9;5;-0.2;0;1156;8.02;;
;;;Nurmijärvi;229;19611109;1961;11;9;3385000;6705000;4.4;5.1;3.7;1;1175;7.49;;
;;;Nurmijärvi;229;19611110;1961;11;10;3385000;6705000;3.2;5;2.7;1;1140;7.38;;
;;;Nurmijärvi;229;19611111;1961;11;11;3385000;6705000;-0.8;3.7;-2.2;0;1116;4.91;;
;;;Nurmijärvi;229;19611112;1961;11;12;3385000;6705000;-3.8;-1.7;-5.2;0;1086;3.76;;
;;;Nurmijärvi;229;19611113;1961;11;13;3385000;6705000;-3.9;-3.4;-4.9;0;1092;3.76;;
;;;Nurmijärvi;229;19611114;1961;11;14;3385000;6705000;-1.2;-0.7;-4.4;0;1014;4.56;;
;;;Nurmijärvi;229;19611115;1961;11;15;3385000;6705000;2.4;5.9;-0.8;0;1027;7.03;;
;;;Nurmijärvi;229;19611116;1961;11;16;3385000;6705000;1.9;4.8;-0.3;0;1713;5.89;;
;;;Nurmijärvi;229;19611117;1961;11;17;3385000;6705000;-0.3;2.4;-2.2;1;1644;5.27;;
;;;Nurmijärvi;229;19611118;1961;11;18;3385000;6705000;-2;-0.2;-3.3;0;1368;4.64;;
;;;Nurmijärvi;229;19611119;1961;11;19;3385000;6705000;-4.7;-2.2;-6.3;0;1524;3.61;;
;;;Nurmijärvi;229;19611120;1961;11;20;3385000;6705000;-2.1;2.2;-11.4;1;910;4.48;;
;;;Nurmijärvi;229;19611121;1961;11;21;3385000;6705000;4.5;6.3;1.8;0;1188;6.92;;
;;;Nurmijärvi;229;19611122;1961;11;22;3385000;6705000;3.7;7.4;2;0;1594;7.09;;
;;;Nurmijärvi;229;19611123;1961;11;23;3385000;6705000;0.2;2.4;-3.2;0;606;5.58;;
;;;Nurmijärvi;229;19611124;1961;11;24;3385000;6705000;2.5;4.2;-0.2;0;811;7.01;;
;;;Nurmijärvi;229;19611125;1961;11;25;3385000;6705000;3.8;5.4;1.2;3;934;7.47;;
;;;Nurmijärvi;229;19611126;1961;11;26;3385000;6705000;2.6;4.9;0.5;0;951;6.98;;
;;;Nurmijärvi;229;19611127;1961;11;27;3385000;6705000;-0.1;2.1;-1.7;1;980;5.98;;
;;;Nurmijärvi;229;19611128;1961;11;28;3385000;6705000;-1.4;1;-5.5;0;759;4.96;;
;;;Nurmijärvi;229;19611129;1961;11;29;3385000;6705000;-1;-0.1;-2.4;7;1012;5.32;;
;;;Nurmijärvi;229;19611130;1961;11;30;3385000;6705000;0.2;1.6;-1.9;21;700;6.09;;
;;;Nurmijärvi;229;19611201;1961;12;1;3385000;6705000;-0.1;0.6;-1.1;0;651;5.96;;
;;;Nurmijärvi;229;19611202;1961;12;2;3385000;6705000;-1.6;0.2;-4.8;0;782;5.17;;
;;;Nurmijärvi;229;19611203;1961;12;3;3385000;6705000;-3;-1.5;-6.1;5;1029;4.6;;
;;;Nurmijärvi;229;19611204;1961;12;4;3385000;6705000;-3.3;-0.3;-5.8;1;767;5.01;;
;;;Nurmijärvi;229;19611205;1961;12;5;3385000;6705000;-1.9;0.8;-10.4;14;719;4.74;;
;;;Nurmijärvi;229;19611206;1961;12;6;3385000;6705000;2.2;5.3;0.1;6;875;6.76;;
;;;Nurmijärvi;229;19611207;1961;12;7;3385000;6705000;0.8;2.6;-0.7;0;945;4.88;;
;;;Nurmijärvi;229;19611208;1961;12;8;3385000;6705000;-1.1;-0.3;-3.1;5;768;5.19;;
;;;Nurmijärvi;229;19611209;1961;12;9;3385000;6705000;-2;-0.2;-3.3;0;701;4.91;;
;;;Nurmijärvi;229;19611210;1961;12;10;3385000;6705000;-4.1;-2.6;-5.1;0;578;4.07;;
;;;Nurmijärvi;229;19611211;1961;12;11;3385000;6705000;-6.5;-3.6;-10.9;0;636;3.52;;
;;;Nurmijärvi;229;19611212;1961;12;12;3385000;6705000;-9.4;-6.7;-11.5;0;885;2.72;;
;;;Nurmijärvi;229;19611213;1961;12;13;3385000;6705000;-12.2;-8.1;-14.7;0;909;1.95;;
;;;Nurmijärvi;229;19611214;1961;12;14;3385000;6705000;-14.1;-12.8;-16.4;0;893;1.55;;
;;;Nurmijärvi;229;19611215;1961;12;15;3385000;6705000;-10.5;-8;-16.2;0;818;2.22;;
;;;Nurmijärvi;229;19611216;1961;12;16;3385000;6705000;-4.2;-0.8;-11.1;0;540;4.16;;
;;;Nurmijärvi;229;19611217;1961;12;17;3385000;6705000;-0.3;0.1;-1.7;0;536;5.47;;
;;;Nurmijärvi;229;19611218;1961;12;18;3385000;6705000;1.3;3.4;-0.4;0;659;6.21;;
;;;Nurmijärvi;229;19611219;1961;12;19;3385000;6705000;-0.5;2.3;-3.4;0;854;4.2;;
;;;Nurmijärvi;229;19611220;1961;12;20;3385000;6705000;-4.1;0;-5.7;0;846;3.51;;
;;;Nurmijärvi;229;19611221;1961;12;21;3385000;6705000;-8;-5.3;-9.1;0;823;2.75;;
;;;Nurmijärvi;229;19611222;1961;12;22;3385000;6705000;-10.6;-7.2;-12.1;0;798;2.21;;
;;;Nurmijärvi;229;19611223;1961;12;23;3385000;6705000;-13.3;-10.4;-19.2;0;854;1.63;;
;;;Nurmijärvi;229;19611224;1961;12;24;3385000;6705000;-6.6;-2.1;-20.4;0;537;3.98;;
;;;Nurmijärvi;229;19611225;1961;12;25;3385000;6705000;-9.2;-1.9;-14.5;0;858;2.99;;
;;;Nurmijärvi;229;19611226;1961;12;26;3385000;6705000;-17.8;-10.3;-21.2;0;847;1.49;;
;;;Nurmijärvi;229;19611227;1961;12;27;3385000;6705000;-15.3;-6.6;-27.6;0;543;1.7;;
;;;Nurmijärvi;229;19611228;1961;12;28;3385000;6705000;-4;0;-6.6;0;648;4.21;;
;;;Nurmijärvi;229;19611229;1961;12;29;3385000;6705000;-5.4;-3.7;-9.3;3;564;3.48;;
;;;Nurmijärvi;229;19611230;1961;12;30;3385000;6705000;-2.6;-1.7;-4;4;570;4.79;;
;;;Nurmijärvi;229;19611231;1961;12;31;3385000;6705000;-0.3;1.5;-3.2;8;579;5.91;;
;;;Nurmijärvi;229;19620101;1962;1;1;3385000;6705000;-0.5;2.2;0.2;13;502;6.31;;
;;;Nurmijärvi;229;19620102;1962;1;2;3385000;6705000;-6;0.3;-8.7;0;600;3.58;;
;;;Nurmijärvi;229;19620103;1962;1;3;3385000;6705000;-6.8;-5.3;-14.3;0;581;3.23;;
;;;Nurmijärvi;229;19620104;1962;1;4;3385000;6705000;-2.2;-0.4;-5.7;0;666;5.2;;
;;;Nurmijärvi;229;19620105;1962;1;5;3385000;6705000;0;1.2;-3.2;0;779;5.79;;
;;;Nurmijärvi;229;19620106;1962;1;6;3385000;6705000;-1.4;1.4;-2.2;0;838;5.37;;
;;;Nurmijärvi;229;19620107;1962;1;7;3385000;6705000;-8.9;-1.7;-19.1;0;1093;2.31;;
;;;Nurmijärvi;229;19620108;1962;1;8;3385000;6705000;-2.9;1.6;-19.9;0;663;5.29;;
;;;Nurmijärvi;229;19620109;1962;1;9;3385000;6705000;1.5;2.1;-2;1;697;6.14;;
;;;Nurmijärvi;229;19620110;1962;1;10;3385000;6705000;1.3;1.9;0.8;4;706;6.44;;
;;;Nurmijärvi;229;19620111;1962;1;11;3385000;6705000;-0.1;1.4;-2.3;3;730;5.61;;
;;;Nurmijärvi;229;19620112;1962;1;12;3385000;6705000;1.9;3.6;-0.4;0;735;6.75;;
;;;Nurmijärvi;229;19620113;1962;1;13;3385000;6705000;1.2;3.2;0.1;16;705;6.2;;
;;;Nurmijärvi;229;19620114;1962;1;14;3385000;6705000;0.8;1.4;0.2;3;844;6.23;;
;;;Nurmijärvi;229;19620115;1962;1;15;3385000;6705000;-1.8;1.2;-2.4;1;797;5.04;;
;;;Nurmijärvi;229;19620116;1962;1;16;3385000;6705000;-3.2;-0.5;-8.7;5;1387;3.73;;
;;;Nurmijärvi;229;19620117;1962;1;17;3385000;6705000;1.8;3;-0.9;0;994;6.4;;
;;;Nurmijärvi;229;19620118;1962;1;18;3385000;6705000;2.6;3.3;1.8;0;865;7.09;;
;;;Nurmijärvi;229;19620119;1962;1;19;3385000;6705000;1.9;3;0.1;0;1002;6.26;;
;;;Nurmijärvi;229;19620120;1962;1;20;3385000;6705000;-0.1;1.6;-0.1;1;895;5.9;;
;;;Nurmijärvi;229;19620121;1962;1;21;3385000;6705000;-7.2;0.4;-10.3;0;919;3.16;;
;;;Nurmijärvi;229;19620122;1962;1;22;3385000;6705000;-7.5;-3.4;-16.8;15;1083;2.65;;
;;;Nurmijärvi;229;19620123;1962;1;23;3385000;6705000;-2.2;1;-4.8;7;967;5.07;;
;;;Nurmijärvi;229;19620124;1962;1;24;3385000;6705000;-6.3;-2.4;-8.2;0;1285;3.25;;
;;;Nurmijärvi;229;19620125;1962;1;25;3385000;6705000;-8.5;-7.6;-9.2;0;1459;2.87;;
;;;Nurmijärvi;229;19620126;1962;1;26;3385000;6705000;-10.7;-8.4;-14.7;0;1671;2.39;;
;;;Nurmijärvi;229;19620127;1962;1;27;3385000;6705000;-14.2;-11.7;-18.1;0;1891;1.96;;
;;;Nurmijärvi;229;19620128;1962;1;28;3385000;6705000;-15.5;-13.1;-18.2;0;2173;1.6;;
;;;Nurmijärvi;229;19620129;1962;1;29;3385000;6705000;-18.1;-14.1;-23.2;0;2376;1.09;;
;;;Nurmijärvi;229;19620130;1962;1;30;3385000;6705000;-12.9;-7;-26.2;0;1420;2.03;;
;;;Nurmijärvi;229;19620131;1962;1;31;3385000;6705000;-3;-1.3;-7.5;0;1775;3.86;;
;;;Nurmijärvi;229;19620201;1962;2;1;3385000;6705000;-3.7;-1.8;-4;0;1241;4.02;;
;;;Nurmijärvi;229;19620202;1962;2;2;3385000;6705000;-3.7;-3;-6.4;3;1248;4.03;;
;;;Nurmijärvi;229;19620203;1962;2;3;3385000;6705000;-1.4;-0.6;-3.8;0;1586;5.01;;
;;;Nurmijärvi;229;19620204;1962;2;4;3385000;6705000;-1.1;0.3;-2.6;2;1299;5.36;;
;;;Nurmijärvi;229;19620205;1962;2;5;3385000;6705000;-0.9;0.5;-4.2;0;1686;5.32;;
;;;Nurmijärvi;229;19620206;1962;2;6;3385000;6705000;-2;0.3;-3.7;0;1404;4.76;;
;;;Nurmijärvi;229;19620207;1962;2;7;3385000;6705000;-1.5;0.2;-6.4;1;1381;4.89;;
;;;Nurmijärvi;229;19620208;1962;2;8;3385000;6705000;0.1;0.8;-0.5;8;1438;6.01;;
;;;Nurmijärvi;229;19620209;1962;2;9;3385000;6705000;-0.5;0.9;-3.8;0;3403;5.4;;
;;;Nurmijärvi;229;19620210;1962;2;10;3385000;6705000;0.8;2.2;-3.8;0;1465;6.36;;
;;;Nurmijärvi;229;19620211;1962;2;11;3385000;6705000;1;2.6;-0.6;0;1521;6.27;;
;;;Nurmijärvi;229;19620212;1962;2;12;3385000;6705000;-0.9;0.3;-3.9;9;1576;5.21;;
;;;Nurmijärvi;229;19620213;1962;2;13;3385000;6705000;-2.7;0.3;-4.2;3;1606;5.22;;
;;;Nurmijärvi;229;19620214;1962;2;14;3385000;6705000;-8.3;-3.5;-8.9;0;1618;3.09;;
;;;Nurmijärvi;229;19620215;1962;2;15;3385000;6705000;-11.7;-7.4;-16.2;0;4200;1.82;;
;;;Nurmijärvi;229;19620216;1962;2;16;3385000;6705000;-9.1;-5.3;-28.4;9;1206;2.85;;
;;;Nurmijärvi;229;19620217;1962;2;17;3385000;6705000;-7.5;-3.3;-9.7;5;1429;3.37;;
;;;Nurmijärvi;229;19620218;1962;2;18;3385000;6705000;-12;-7.5;-11.9;0;2607;2.36;;
;;;Nurmijärvi;229;19620219;1962;2;19;3385000;6705000;-12.5;-9.5;-23.6;3;4905;1.75;;
;;;Nurmijärvi;229;19620220;1962;2;20;3385000;6705000;-6.4;-1.7;-13.5;5;1815;4.32;;
;;;Nurmijärvi;229;19620221;1962;2;21;3385000;6705000;-11;-4.8;-13.3;0;5051;2.21;;
;;;Nurmijärvi;229;19620222;1962;2;22;3385000;6705000;-12.3;-7.3;-18.9;0;5457;1.99;;
;;;Nurmijärvi;229;19620223;1962;2;23;3385000;6705000;-8.6;-2.6;-15.9;0;5497;2.34;;
;;;Nurmijärvi;229;19620224;1962;2;24;3385000;6705000;-6.9;-2.6;-10.4;0;6042;3.1;;
;;;Nurmijärvi;229;19620225;1962;2;25;3385000;6705000;-7.3;-4.7;-13.9;0;2575;3.08;;
;;;Nurmijärvi;229;19620226;1962;2;26;3385000;6705000;-7;-5.3;-8.7;0;3262;3.22;;
;;;Nurmijärvi;229;19620227;1962;2;27;3385000;6705000;-10.3;-6.3;-17.7;0;4818;2.54;;
;;;Nurmijärvi;229;19620228;1962;2;28;3385000;6705000;-7.7;-3.1;-19.1;0;3822;3.15;;
;;;Nurmijärvi;229;19620301;1962;3;1;3385000;6705000;-8;-3.5;-10.9;0;6629;2.69;;
;;;Nurmijärvi;229;19620302;1962;3;2;3385000;6705000;-8.6;-6.1;-11.2;0;6293;2.4;;
;;;Nurmijärvi;229;19620303;1962;3;3;3385000;6705000;-11.3;-7.1;-15;0;6606;1.83;;
;;;Nurmijärvi;229;19620304;1962;3;4;3385000;6705000;-15;-7.6;-19.5;0;7279;1.51;;
;;;Nurmijärvi;229;19620305;1962;3;5;3385000;6705000;-17.2;-7.4;-24.2;0;7926;1.37;;
;;;Nurmijärvi;229;19620306;1962;3;6;3385000;6705000;-14.5;-4.4;-26.4;0;4525;1.65;;
;;;Nurmijärvi;229;19620307;1962;3;7;3385000;6705000;-10.1;-5.3;-14.1;0;8371;1.93;;
;;;Nurmijärvi;229;19620308;1962;3;8;3385000;6705000;-14.2;-2.5;-27.1;0;8344;1.91;;
;;;Nurmijärvi;229;19620309;1962;3;9;3385000;6705000;-5.9;1.9;-19.2;0;4947;3.73;;
;;;Nurmijärvi;229;19620310;1962;3;10;3385000;6705000;-4.7;-1.6;-8.1;7;4834;3.4;;
;;;Nurmijärvi;229;19620311;1962;3;11;3385000;6705000;-3.7;-0.7;-6.2;3;2380;4.32;;
;;;Nurmijärvi;229;19620312;1962;3;12;3385000;6705000;-12.2;-5.6;-20.3;0;8880;2.07;;
;;;Nurmijärvi;229;19620313;1962;3;13;3385000;6705000;-11.3;-8.1;-17.4;0;8573;2.15;;
;;;Nurmijärvi;229;19620314;1962;3;14;3385000;6705000;-10.4;-7.3;-13.1;0;9036;1.93;;
;;;Nurmijärvi;229;19620315;1962;3;15;3385000;6705000;-11.6;-3.5;-20;0;9826;2.07;;
;;;Nurmijärvi;229;19620316;1962;3;16;3385000;6705000;-6.2;1.7;-13.4;0;8951;3.68;;
;;;Nurmijärvi;229;19620317;1962;3;17;3385000;6705000;-5.3;0.4;-10.1;0;7581;3.78;;
;;;Nurmijärvi;229;19620318;1962;3;18;3385000;6705000;-7.2;-1.7;-13.7;0;5749;2.71;;
;;;Nurmijärvi;229;19620319;1962;3;19;3385000;6705000;-11;-0.3;-22.9;0;10677;2.27;;
;;;Nurmijärvi;229;19620320;1962;3;20;3385000;6705000;-5.8;-1;-12.4;1;10084;3.43;;
;;;Nurmijärvi;229;19620321;1962;3;21;3385000;6705000;-5.5;-1.6;-9.1;0;4240;3.84;;
;;;Nurmijärvi;229;19620322;1962;3;22;3385000;6705000;-5;-1.4;-11.5;0;3210;4;;
;;;Nurmijärvi;229;19620323;1962;3;23;3385000;6705000;-10.3;-0.6;-20.4;0;11237;2.42;;
;;;Nurmijärvi;229;19620324;1962;3;24;3385000;6705000;-12.1;-0.6;-24.9;0;12132;2.27;;
;;;Nurmijärvi;229;19620325;1962;3;25;3385000;6705000;-6.6;0.9;-19.8;0;5248;3.55;;
;;;Nurmijärvi;229;19620326;1962;3;26;3385000;6705000;-8.2;0.2;-21.5;0;10554;3.67;;
;;;Nurmijärvi;229;19620327;1962;3;27;3385000;6705000;-0.4;2.4;-1.8;0;4054;5.41;;
;;;Nurmijärvi;229;19620328;1962;3;28;3385000;6705000;-4.4;2.7;-12.1;0;11654;3.4;;
;;;Nurmijärvi;229;19620329;1962;3;29;3385000;6705000;-3.6;3.9;-10.2;0;12582;3.18;;
;;;Nurmijärvi;229;19620330;1962;3;30;3385000;6705000;-6.1;3.7;-16.6;0;12635;3.31;;
;;;Nurmijärvi;229;19620331;1962;3;31;3385000;6705000;-3;2.2;-16;6;5497;4.39;;
;;;Nurmijärvi;229;19620401;1962;4;1;3385000;6705000;1.8;4.2;0.3;0;6698;5.97;;
;;;Nurmijärvi;229;19620402;1962;4;2;3385000;6705000;0.8;2.5;-0.8;0;4216;5.67;;
;;;Nurmijärvi;229;19620403;1962;4;3;3385000;6705000;1.6;4.9;0;6;11720;5.94;;
;;;Nurmijärvi;229;19620404;1962;4;4;3385000;6705000;3.4;6.2;1;4;5345;6.88;;
;;;Nurmijärvi;229;19620405;1962;4;5;3385000;6705000;2.8;4.7;1.2;1;3996;7.1;;
;;;Nurmijärvi;229;19620406;1962;4;6;3385000;6705000;3.4;4.9;1;0;4792;6.37;;
;;;Nurmijärvi;229;19620407;1962;4;7;3385000;6705000;2.8;4.4;1.6;12;4799;7.02;;
;;;Nurmijärvi;229;19620408;1962;4;8;3385000;6705000;2;5.2;0.2;1;13419;5.6;;
;;;Nurmijärvi;229;19620409;1962;4;9;3385000;6705000;2.1;5.5;-1.6;3;4896;6.47;;
;;;Nurmijärvi;229;19620410;1962;4;10;3385000;6705000;2.1;6.2;0.4;0;6595;5.67;;
;;;Nurmijärvi;229;19620411;1962;4;11;3385000;6705000;0.8;4.1;-1.4;0;8229;5.63;;
;;;Nurmijärvi;229;19620412;1962;4;12;3385000;6705000;1.5;6.8;-4.6;5;10418;6.47;;
;;;Nurmijärvi;229;19620413;1962;4;13;3385000;6705000;3.1;7.3;0.1;0;14254;5.97;;
;;;Nurmijärvi;229;19620414;1962;4;14;3385000;6705000;2.6;7.9;-2.2;0;13044;5.4;;
;;;Nurmijärvi;229;19620415;1962;4;15;3385000;6705000;2.4;9.5;-2.7;0;19130;3.78;;
;;;Nurmijärvi;229;19620416;1962;4;16;3385000;6705000;5.3;13.8;-3;0;19052;5.34;;
;;;Nurmijärvi;229;19620417;1962;4;17;3385000;6705000;5.4;12.8;-2.3;0;18591;5.62;;
;;;Nurmijärvi;229;19620418;1962;4;18;3385000;6705000;6.4;13.7;-0.5;0;5462;7.46;;
;;;Nurmijärvi;229;19620419;1962;4;19;3385000;6705000;4.4;10.6;1;0;17378;5.84;;
;;;Nurmijärvi;229;19620420;1962;4;20;3385000;6705000;4.8;11.8;-3;0;20049;4.94;;
;;;Nurmijärvi;229;19620421;1962;4;21;3385000;6705000;5.8;15.1;-2.4;0;19780;5.18;;
;;;Nurmijärvi;229;19620422;1962;4;22;3385000;6705000;6.4;11.7;0.7;0;13767;6.76;;
;;;Nurmijärvi;229;19620423;1962;4;23;3385000;6705000;6.2;9;3.5;0;4684;8.87;;
;;;Nurmijärvi;229;19620424;1962;4;24;3385000;6705000;7.7;14.4;1.2;0;20624;6.16;;
;;;Nurmijärvi;229;19620425;1962;4;25;3385000;6705000;4.5;14.8;-1.9;0;21377;6.18;;
;;;Nurmijärvi;229;19620426;1962;4;26;3385000;6705000;6.9;11.2;4.3;5;5772;7.56;;
;;;Nurmijärvi;229;19620427;1962;4;27;3385000;6705000;6;9.6;5.1;11;6253;8.3;;
;;;Nurmijärvi;229;19620428;1962;4;28;3385000;6705000;3.8;5.5;2.5;0;6899;6.82;;
;;;Nurmijärvi;229;19620429;1962;4;29;3385000;6705000;0.2;3.1;-0.8;3;8433;4.89;;
;;;Nurmijärvi;229;19620430;1962;4;30;3385000;6705000;0.8;2.1;-1.2;6;6189;6;;
;;;Nurmijärvi;229;19620501;1962;5;1;3385000;6705000;4;9.4;-1.8;8;15577;5.37;;
;;;Nurmijärvi;229;19620502;1962;5;2;3385000;6705000;2.5;7.1;0.4;5;6908;6.68;;
;;;Nurmijärvi;229;19620503;1962;5;3;3385000;6705000;3.6;7.5;0.8;0;10431;6.27;;
;;;Nurmijärvi;229;19620504;1962;5;4;3385000;6705000;4.5;8.7;-1;3;10854;5.85;;
;;;Nurmijärvi;229;19620505;1962;5;5;3385000;6705000;3.4;4.8;2.4;1;6943;6.6;;
;;;Nurmijärvi;229;19620506;1962;5;6;3385000;6705000;5.6;10;0.8;0;14262;6.57;;
;;;Nurmijärvi;229;19620507;1962;5;7;3385000;6705000;9.1;15.2;2;0;21768;6.87;;
;;;Nurmijärvi;229;19620508;1962;5;8;3385000;6705000;11.2;15.8;6.8;0;16358;6.89;;
