OmaTunniste;OmaIta;OmaPohjoinen;Kunta;siteid;aika;vuosi;kk;paiva;longitude;latitude;t_mean;t_max;t_min;rainfall;radiation;hpa;;
;;;Toholampi;2077;20150626;2015;6;26;3365000;7085000;12.8;16.2;9;2.8;13403;11.19;;
;;;Toholampi;2077;20150627;2015;6;27;3365000;7085000;12;15.5;9.3;1.7;12765;12.66;;
;;;Toholampi;2077;20150628;2015;6;28;3365000;7085000;14.4;20.3;5.9;0;25823;9.46;;
;;;Toholampi;2077;20150629;2015;6;29;3365000;7085000;16;23.2;7.5;7.2;21064;13.36;;
;;;Toholampi;2077;20150630;2015;6;30;3365000;7085000;13.6;15.8;12.2;5;6709;14.55;;
;;;Toholampi;2077;20150701;2015;7;1;3365000;7085000;14.8;20.7;6.8;0;27355;10.21;;
;;;Toholampi;2077;20150702;2015;7;2;3365000;7085000;16.2;21.3;10.1;0.4;11394;14.71;;
;;;Toholampi;2077;20150703;2015;7;3;3365000;7085000;20.7;26.5;14.6;3.1;22876;17.01;;
;;;Toholampi;2077;20150704;2015;7;4;3365000;7085000;15.7;21.3;13.7;0;15681;15.25;;
;;;Toholampi;2077;20150705;2015;7;5;3365000;7085000;12;15.8;9.6;0;29508;8.8;;
;;;Toholampi;2077;20150706;2015;7;6;3365000;7085000;12.9;18.7;1.7;0.2;28790;8;;
;;;Toholampi;2077;20150707;2015;7;7;3365000;7085000;12.2;16.5;11.2;2.3;8033;11.39;;
;;;Toholampi;2077;20150708;2015;7;8;3365000;7085000;14.3;18.8;10.8;11.6;12441;14.15;;
;;;Toholampi;2077;20150709;2015;7;9;3365000;7085000;14.5;17.1;13.4;20.5;10506;15.51;;
;;;Toholampi;2077;20150710;2015;7;10;3365000;7085000;13.8;16.7;11.3;4.6;9349;14.68;;
;;;Toholampi;2077;20150711;2015;7;11;3365000;7085000;13.8;17.4;11.2;0;23043;12.36;;
;;;Toholampi;2077;20150712;2015;7;12;3365000;7085000;12.3;16;9.4;0;17095;10.35;;
;;;Toholampi;2077;20150713;2015;7;13;3365000;7085000;11.7;15.7;8.7;0;17614;10.35;;
;;;Toholampi;2077;20150714;2015;7;14;3365000;7085000;11;16.5;4.3;0.2;22401;9.76;;
;;;Toholampi;2077;20150715;2015;7;15;3365000;7085000;11.7;17.9;2;0.3;19416;9.32;;
;;;Toholampi;2077;20150716;2015;7;16;3365000;7085000;13.2;18.9;9.7;1.8;10400;13.11;;
;;;Toholampi;2077;20150717;2015;7;17;3365000;7085000;13.3;18.6;7.4;0;23450;12.82;;
;;;Toholampi;2077;20150718;2015;7;18;3365000;7085000;14.7;21.1;5.5;4.1;20641;11.86;;
;;;Toholampi;2077;20150719;2015;7;19;3365000;7085000;14.2;17.9;11.2;2.2;10727;13.37;;
;;;Toholampi;2077;20150720;2015;7;20;3365000;7085000;14.2;18.6;9.2;0;23153;12.13;;
;;;Toholampi;2077;20150721;2015;7;21;3365000;7085000;14.2;19.1;7.7;0;16171;13.74;;
;;;Toholampi;2077;20150722;2015;7;22;3365000;7085000;13.6;19;7.5;1.8;12841;13.71;;
;;;Toholampi;2077;20150723;2015;7;23;3365000;7085000;13.9;17.6;11.3;6.9;8831;14.9;;
;;;Toholampi;2077;20150724;2015;7;24;3365000;7085000;14.5;18;12;3.5;13654;14.84;;
;;;Toholampi;2077;20150725;2015;7;25;3365000;7085000;15.2;20.1;9.3;0;22639;11.55;;
;;;Toholampi;2077;20150726;2015;7;26;3365000;7085000;13.8;18.5;8.6;6.8;8174;13.97;;
;;;Toholampi;2077;20150727;2015;7;27;3365000;7085000;15.4;18;13.9;1.5;12658;15.09;;
;;;Toholampi;2077;20150728;2015;7;28;3365000;7085000;15.4;19.7;12.3;0;12106;14.55;;
;;;Toholampi;2077;20150729;2015;7;29;3365000;7085000;14.2;17.6;10.9;4.3;7479;15.1;;
;;;Toholampi;2077;20150730;2015;7;30;3365000;7085000;14.5;20.1;8.7;0.7;17978;13.73;;
;;;Toholampi;2077;20150731;2015;7;31;3365000;7085000;14.1;20.8;7.3;1.7;15654;14.34;;
;;;Toholampi;2077;20150801;2015;8;1;3365000;7085000;13.9;17.9;11.2;5.1;8640;14.57;;
;;;Toholampi;2077;20150802;2015;8;2;3365000;7085000;13.9;17.3;12.1;3.7;11550;14.13;;
;;;Toholampi;2077;20150803;2015;8;3;3365000;7085000;13.1;17.5;9.1;0.7;12808;13.58;;
;;;Toholampi;2077;20150804;2015;8;4;3365000;7085000;15;19.8;11.1;1.3;15763;13.53;;
;;;Toholampi;2077;20150805;2015;8;5;3365000;7085000;15.7;22.9;5.2;0.1;20907;12.74;;
;;;Toholampi;2077;20150806;2015;8;6;3365000;7085000;16;18.7;13.1;0.1;4754;16.24;;
;;;Toholampi;2077;20150807;2015;8;7;3365000;7085000;17.9;23.3;13.4;0;15729;15.63;;
;;;Toholampi;2077;20150808;2015;8;8;3365000;7085000;17.7;22.8;14.3;11.9;15321;16.97;;
;;;Toholampi;2077;20150809;2015;8;9;3365000;7085000;14.8;19.5;11.7;0;18155;13.14;;
;;;Toholampi;2077;20150810;2015;8;10;3365000;7085000;15;21.5;5.9;0;19317;12.39;;
;;;Toholampi;2077;20150811;2015;8;11;3365000;7085000;17.7;22.6;12.4;2.4;14347;15.52;;
;;;Toholampi;2077;20150812;2015;8;12;3365000;7085000;15.4;19.6;13.4;4.2;8563;15.79;;
;;;Toholampi;2077;20150813;2015;8;13;3365000;7085000;13.3;16.5;9.8;0;20486;10.89;;
;;;Toholampi;2077;20150814;2015;8;14;3365000;7085000;13.4;18.8;8.2;0;16210;11.72;;
;;;Toholampi;2077;20150815;2015;8;15;3365000;7085000;12.9;19.2;5.7;0;21639;11;;
;;;Toholampi;2077;20150816;2015;8;16;3365000;7085000;12.2;20.7;2.6;0;21598;9.17;;
;;;Toholampi;2077;20150817;2015;8;17;3365000;7085000;13.4;22.5;2.6;0;21180;10.05;;
;;;Toholampi;2077;20150818;2015;8;18;3365000;7085000;14.1;23.8;3.3;0;21125;9.63;;
;;;Toholampi;2077;20150819;2015;8;19;3365000;7085000;14.8;23.8;3.9;0;20589;10.2;;
;;;Toholampi;2077;20150820;2015;8;20;3365000;7085000;16;24;5.4;0;20442;11.15;;
;;;Toholampi;2077;20150821;2015;8;21;3365000;7085000;16;24;5.4;0;20442;11.15;;
;;;Toholampi;2077;20150822;2015;8;22;3365000;7085000;16.9;25.1;9.2;0;19318;12.85;;
;;;Toholampi;2077;20150823;2015;8;23;3365000;7085000;15.1;24.1;6.1;0;18397;11.75;;
;;;Toholampi;2077;20150824;2015;8;24;3365000;7085000;14.6;24.4;3.7;0;18801;11.47;;
;;;Toholampi;2077;20150825;2015;8;25;3365000;7085000;16.1;24.8;6.5;0;14743;12.64;;
;;;Toholampi;2077;20150826;2015;8;26;3365000;7085000;16.4;23.5;9.8;3.4;13614;14.3;;
;;;Toholampi;2077;20150827;2015;8;27;3365000;7085000;16.3;21.2;12.2;3.7;12844;15.55;;
;;;Toholampi;2077;20150828;2015;8;28;3365000;7085000;15.1;18.3;13.1;6.5;5591;15.92;;
;;;Toholampi;2077;20150829;2015;8;29;3365000;7085000;14.1;17.9;10.3;0;14462;12.81;;
;;;Toholampi;2077;20150830;2015;8;30;3365000;7085000;12.7;19.2;7.2;0;15696;11.22;;
;;;Toholampi;2077;20150831;2015;8;31;3365000;7085000;12.7;19.7;7.1;0.1;16357;11.2;;
;;;Toholampi;2077;20150901;2015;9;1;3365000;7085000;11.8;18;6.7;0.7;15119;10.82;;
;;;Toholampi;2077;20150902;2015;9;2;3365000;7085000;7.5;13.9;0.4;0;16685;7.57;;
;;;Toholampi;2077;20150903;2015;9;3;3365000;7085000;7.9;15.8;0.4;0;15363;8.51;;
;;;Toholampi;2077;20150904;2015;9;4;3365000;7085000;10.5;16.6;3.1;3.1;5497;12.06;;
;;;Toholampi;2077;20150905;2015;9;5;3365000;7085000;11.7;16.4;8.2;2.5;8783;12.68;;
;;;Toholampi;2077;20150906;2015;9;6;3365000;7085000;10.8;14.8;7.6;3.1;7629;11.98;;
;;;Toholampi;2077;20150907;2015;9;7;3365000;7085000;10.8;13.4;8.5;0.3;6185;11.35;;
;;;Toholampi;2077;20150908;2015;9;8;3365000;7085000;9.2;12.4;6;0;4637;10.03;;
;;;Toholampi;2077;20150909;2015;9;9;3365000;7085000;9.5;16.4;1.1;0;10946;9.96;;
;;;Toholampi;2077;20150910;2015;9;10;3365000;7085000;9.7;17.9;3.7;0;14123;9.77;;
;;;Toholampi;2077;20150911;2015;9;11;3365000;7085000;10;19.9;0.6;0;14033;10.14;;
;;;Toholampi;2077;20150912;2015;9;12;3365000;7085000;11.2;19.2;4.1;0;13875;10.78;;
;;;Toholampi;2077;20150913;2015;9;13;3365000;7085000;10.9;18.5;3.7;0;12387;10.32;;
;;;Toholampi;2077;20150914;2015;9;14;3365000;7085000;11;18.1;4.8;0;12181;10.23;;
;;;Toholampi;2077;20150915;2015;9;15;3365000;7085000;11;16.3;4.1;0.8;9854;10.52;;
;;;Toholampi;2077;20150916;2015;9;16;3365000;7085000;12.2;14.3;10.6;0.5;3456;13.52;;
;;;Toholampi;2077;20150917;2015;9;17;3365000;7085000;13.1;14.9;10;22.1;3913;14.13;;
;;;Toholampi;2077;20150918;2015;9;18;3365000;7085000;14.7;16.8;12.8;32;2163;16.06;;
;;;Toholampi;2077;20150919;2015;9;19;3365000;7085000;12.9;14.6;11.9;0.7;4346;13.01;;
;;;Toholampi;2077;20150920;2015;9;20;3365000;7085000;10.5;14.3;8;0;7060;11.31;;
;;;Toholampi;2077;20150921;2015;9;21;3365000;7085000;11.5;16.6;6.3;0.3;9226;10.97;;
;;;Toholampi;2077;20150922;2015;9;22;3365000;7085000;9.5;11.6;7.6;5.7;3017;11.43;;
;;;Toholampi;2077;20150923;2015;9;23;3365000;7085000;10.9;13.5;7.2;2.3;4080;12.19;;
;;;Toholampi;2077;20150924;2015;9;24;3365000;7085000;12.4;14.3;11.1;5.3;4387;13.2;;
;;;Toholampi;2077;20150925;2015;9;25;3365000;7085000;11.9;14.2;10.5;0.4;3907;12.53;;
;;;Toholampi;2077;20150926;2015;9;26;3365000;7085000;9.6;13.4;7.1;0;5741;10.55;;
;;;Toholampi;2077;20150927;2015;9;27;3365000;7085000;8.9;12.2;6;0.6;4766;10.68;;
;;;Toholampi;2077;20150928;2015;9;28;3365000;7085000;7.1;11.2;3;0;7311;8.66;;
;;;Toholampi;2077;20150929;2015;9;29;3365000;7085000;6.9;12.1;-0.7;0.1;7668;8.43;;
;;;Toholampi;2077;20150930;2015;9;30;3365000;7085000;10.2;13.5;6.8;0.1;8678;9.66;;
;;;Toholampi;2077;20151001;2015;10;1;3365000;7085000;9.4;11.8;5.3;3.5;3531;9.5;;
;;;Toholampi;2077;20151002;2015;10;2;3365000;7085000;9.6;13.8;7;2.5;3869;9.72;;
;;;Toholampi;2077;20151003;2015;10;3;3365000;7085000;6.1;10.2;1.4;0;7229;7.09;;
;;;Toholampi;2077;20151004;2015;10;4;3365000;7085000;7.4;12.7;1.6;0;5944;8.3;;
;;;Toholampi;2077;20151005;2015;10;5;3365000;7085000;2.9;7.8;-1.7;0;7575;5.71;;
;;;Toholampi;2077;20151006;2015;10;6;3365000;7085000;-1.3;6;-6.3;0;9211;4.52;;
;;;Toholampi;2077;20151007;2015;10;7;3365000;7085000;-2;6.2;-8.5;0;8856;4.25;;
;;;Toholampi;2077;20151008;2015;10;8;3365000;7085000;-3;4.6;-8.7;0;8672;4;;
;;;Toholampi;2077;20151009;2015;10;9;3365000;7085000;-3.4;4.5;-9.2;0;8052;3.83;;
;;;Toholampi;2077;20151010;2015;10;10;3365000;7085000;-1.3;3.3;-7.1;0;4081;4.96;;
;;;Toholampi;2077;20151011;2015;10;11;3365000;7085000;1.4;9.3;-6.2;0;6476;6.3;;
;;;Toholampi;2077;20151012;2015;10;12;3365000;7085000;2.7;7.2;-2;0;3636;7.57;;
;;;Toholampi;2077;20151013;2015;10;13;3365000;7085000;6.2;9.7;2.4;0;4872;8.31;;
;;;Toholampi;2077;20151014;2015;10;14;3365000;7085000;4.1;9.6;-1.7;0;6349;7.56;;
;;;Toholampi;2077;20151015;2015;10;15;3365000;7085000;6.1;10.6;2.1;0;5182;8.23;;
;;;Toholampi;2077;20151016;2015;10;16;3365000;7085000;6.9;10.3;4.4;0.2;4043;8.78;;
;;;Toholampi;2077;20151017;2015;10;17;3365000;7085000;8.2;11.9;5.4;0;3741;9.39;;
;;;Toholampi;2077;20151018;2015;10;18;3365000;7085000;5.7;12;1.9;0;4283;8.47;;
;;;Toholampi;2077;20151019;2015;10;19;3365000;7085000;4.1;9.6;1;0;4357;7.98;;
;;;Toholampi;2077;20151020;2015;10;20;3365000;7085000;5.7;6.7;1.9;0.3;730;8.83;;
;;;Toholampi;2077;20151021;2015;10;21;3365000;7085000;5.8;7.8;3.7;5.6;1582;8.09;;
;;;Toholampi;2077;20151022;2015;10;22;3365000;7085000;8.5;9.8;6.6;7.8;1214;10.54;;
;;;Toholampi;2077;20151023;2015;10;23;3365000;7085000;8;10.1;6.4;2.8;913;10.39;;
;;;Toholampi;2077;20151024;2015;10;24;3365000;7085000;4.4;7.2;-0.2;0.1;4531;7.59;;
;;;Toholampi;2077;20151025;2015;10;25;3365000;7085000;7.8;8.6;4.8;5.3;524;10.01;;
;;;Toholampi;2077;20151026;2015;10;26;3365000;7085000;3.8;8.7;0.5;4.2;3779;7.54;;
;;;Toholampi;2077;20151027;2015;10;27;3365000;7085000;1;5.8;-2.6;0;3341;5.73;;
;;;Toholampi;2077;20151028;2015;10;28;3365000;7085000;0.4;3.5;-4.4;0.2;2917;5.7;;
;;;Toholampi;2077;20151029;2015;10;29;3365000;7085000;0.8;3.9;-3.4;0;3621;6.13;;
;;;Toholampi;2077;20151030;2015;10;30;3365000;7085000;-3.2;2.7;-7.6;0;4650;4.45;;
;;;Toholampi;2077;20151031;2015;10;31;3365000;7085000;4.6;6.7;-2.3;0.4;602;7.92;;
;;;Toholampi;2077;20151101;2015;11;1;3365000;7085000;8.4;10.2;6.5;0.2;2276;9.03;;
;;;Toholampi;2077;20151102;2015;11;2;3365000;7085000;9.6;11.4;7.3;0;1170;9.41;;
;;;Toholampi;2077;20151103;2015;11;3;3365000;7085000;7.6;11.6;5;0;2775;8.51;;
;;;Toholampi;2077;20151104;2015;11;4;3365000;7085000;6.1;8.7;4.6;0;2727;8.14;;
;;;Toholampi;2077;20151105;2015;11;5;3365000;7085000;0.5;5.8;-3.6;0.1;2673;6.26;;
;;;Toholampi;2077;20151106;2015;11;6;3365000;7085000;5;7;1.3;1.8;369;8.72;;
;;;Toholampi;2077;20151107;2015;11;7;3365000;7085000;7.3;8.4;6.6;0.7;491;9.81;;
;;;Toholampi;2077;20151108;2015;11;8;3365000;7085000;4.9;6.8;4.6;1.2;585;8.6;;
;;;Toholampi;2077;20151109;2015;11;9;3365000;7085000;2.9;5.1;1.2;5.1;837;7.44;;
;;;Toholampi;2077;20151110;2015;11;10;3365000;7085000;4.7;5.5;3.7;2.4;592;8.51;;
;;;Toholampi;2077;20151111;2015;11;11;3365000;7085000;2.2;4.4;0.8;3.2;446;7.12;;
;;;Toholampi;2077;20151112;2015;11;12;3365000;7085000;1.5;2.5;0.5;1.5;593;6.63;;
;;;Toholampi;2077;20151113;2015;11;13;3365000;7085000;1.3;1.9;0.4;5.4;632;6.62;;
;;;Toholampi;2077;20151114;2015;11;14;3365000;7085000;4.4;5.7;1.7;2;545;8.05;;
;;;Toholampi;2077;20151115;2015;11;15;3365000;7085000;1.4;3.9;0.2;1.7;620;6.7;;
;;;Toholampi;2077;20151116;2015;11;16;3365000;7085000;1.1;2.4;0.4;0.5;437;6.56;;
;;;Toholampi;2077;20151117;2015;11;17;3365000;7085000;1.9;2.6;0.2;2.3;344;6.79;;
;;;Toholampi;2077;20151118;2015;11;18;3365000;7085000;2.6;3.5;1.6;0.3;452;7.12;;
;;;Toholampi;2077;20151119;2015;11;19;3365000;7085000;2;2.5;0.9;0.4;366;7.02;;
;;;Toholampi;2077;20151120;2015;11;20;3365000;7085000;0.6;1.8;-0.1;8.6;219;6.34;;
;;;Toholampi;2077;20151121;2015;11;21;3365000;7085000;-1.6;-0.1;-2.1;4.2;431;5.43;;
;;;Toholampi;2077;20151122;2015;11;22;3365000;7085000;-4.3;-2.2;-6.5;0.2;562;4.25;;
;;;Toholampi;2077;20151123;2015;11;23;3365000;7085000;-5.1;-2.5;-10.6;0;469;4.08;;
;;;Toholampi;2077;20151124;2015;11;24;3365000;7085000;-2;-0.7;-6.4;2.1;806;4.91;;
;;;Toholampi;2077;20151125;2015;11;25;3365000;7085000;2.6;3.1;-0.8;3.8;362;7.11;;
;;;Toholampi;2077;20151126;2015;11;26;3365000;7085000;2.6;3.4;2.1;1.2;392;6.84;;
;;;Toholampi;2077;20151127;2015;11;27;3365000;7085000;4.8;7.1;2.2;1.2;520;7.94;;
;;;Toholampi;2077;20151128;2015;11;28;3365000;7085000;7;9.2;4.8;3.2;113;9.08;;
;;;Toholampi;2077;20151129;2015;11;29;3365000;7085000;1.5;4.9;-0.3;0.6;424;6.26;;
;;;Toholampi;2077;20151130;2015;11;30;3365000;7085000;1.6;2.8;0.7;6.2;135;6.54;;
;;;Toholampi;2077;20151201;2015;12;1;3365000;7085000;0.4;1.3;0.1;2;243;6.25;;
;;;Toholampi;2077;20151202;2015;12;2;3365000;7085000;-0.9;0.9;-3.8;1.7;619;5.74;;
;;;Toholampi;2077;20151203;2015;12;3;3365000;7085000;0.4;1;-1.8;2.6;352;6.14;;
;;;Toholampi;2077;20151204;2015;12;4;3365000;7085000;-0.6;0.3;-2.8;15.9;147;5.63;;
;;;Toholampi;2077;20151205;2015;12;5;3365000;7085000;1.3;4.4;-0.8;6.1;256;6.53;;
;;;Toholampi;2077;20151206;2015;12;6;3365000;7085000;2.2;4.9;1;1;255;6.75;;
;;;Toholampi;2077;20151207;2015;12;7;3365000;7085000;2.1;3.3;0.2;0.9;309;5.68;;
;;;Toholampi;2077;20151208;2015;12;8;3365000;7085000;0.5;2.6;-2.7;2.2;449;5.26;;
;;;Toholampi;2077;20151209;2015;12;9;3365000;7085000;4.3;6;0.6;3;68;8.14;;
;;;Toholampi;2077;20151210;2015;12;10;3365000;7085000;3.1;5.3;-0.2;5.1;96;7.43;;
;;;Toholampi;2077;20151211;2015;12;11;3365000;7085000;1.1;5.4;-0.7;0;292;6.48;;
;;;Toholampi;2077;20151212;2015;12;12;3365000;7085000;0.6;1.1;0;0.3;203;6.01;;
;;;Toholampi;2077;20151213;2015;12;13;3365000;7085000;-4.7;0.4;-9.1;0;185;4.4;;
;;;Toholampi;2077;20151214;2015;12;14;3365000;7085000;-8.2;-4.2;-11.2;0;892;3.27;;
;;;Toholampi;2077;20151215;2015;12;15;3365000;7085000;-5.7;-2;-12.8;2.2;155;3.81;;
;;;Toholampi;2077;20151216;2015;12;16;3365000;7085000;-6.2;-0.7;-14.6;0.4;250;3.96;;
;;;Toholampi;2077;20151217;2015;12;17;3365000;7085000;-6.8;-3.8;-15;0.3;122;3.63;;
;;;Toholampi;2077;20151218;2015;12;18;3365000;7085000;-0.6;0.5;-3.8;10.5;74;5.84;;
;;;Toholampi;2077;20151219;2015;12;19;3365000;7085000;1.1;2.3;-0.1;3.6;250;6.55;;
;;;Toholampi;2077;20151220;2015;12;20;3365000;7085000;4.5;6.9;-0.1;8.3;130;8.42;;
;;;Toholampi;2077;20151221;2015;12;21;3365000;7085000;4.5;6.9;-0.1;8.3;130;8.42;;
;;;Toholampi;2077;20151222;2015;12;22;3365000;7085000;1.8;3.5;-0.1;1;98;6.77;;
;;;Toholampi;2077;20151223;2015;12;23;3365000;7085000;-0.4;0.2;-0.9;5.5;103;5.95;;
;;;Toholampi;2077;20151224;2015;12;24;3365000;7085000;0.4;1.3;-1.8;0.3;368;6.22;;
;;;Toholampi;2077;20151225;2015;12;25;3365000;7085000;3.1;5.1;0.8;4;165;7.15;;
;;;Toholampi;2077;20151226;2015;12;26;3365000;7085000;-2.2;2.3;-4.6;1.1;391;4.19;;
;;;Toholampi;2077;20151227;2015;12;27;3365000;7085000;-5.7;-3;-9;0;382;3.43;;
;;;Toholampi;2077;20151228;2015;12;28;3365000;7085000;-8.3;-2.4;-12.8;0;606;3.18;;
;;;Toholampi;2077;20151229;2015;12;29;3365000;7085000;-10.8;-6.3;-15.5;0;248;2.62;;
;;;Toholampi;2077;20151230;2015;12;30;3365000;7085000;-3.1;-1.2;-6.3;0;319;4.63;;
;;;Toholampi;2077;20151231;2015;12;31;3365000;7085000;-0.7;0.1;-1.7;0;256;4.93;;
;;;Toholampi;2077;20160101;2016;1;1;3365000;7085000;-7;-1.5;-9.3;0.1;289;3.06;;
;;;Toholampi;2077;20160102;2016;1;2;3365000;7085000;-14.6;-7.3;-16.8;0;677;1.76;;
;;;Toholampi;2077;20160103;2016;1;3;3365000;7085000;-11.1;-7.4;-18.4;0.3;165;2.46;;
;;;Toholampi;2077;20160104;2016;1;4;3365000;7085000;-18.3;-10.6;-19.9;0.1;390;1.21;;
;;;Toholampi;2077;20160105;2016;1;5;3365000;7085000;-18.4;-14.1;-21.7;0;557;1.28;;
;;;Toholampi;2077;20160106;2016;1;6;3365000;7085000;-27.6;-21.6;-29.1;0;858;0.53;;
;;;Toholampi;2077;20160107;2016;1;7;3365000;7085000;-28.9;-26.5;-31.4;0.6;684;0.48;;
;;;Toholampi;2077;20160108;2016;1;8;3365000;7085000;-21.7;-17.7;-28.3;0.4;886;1.01;;
;;;Toholampi;2077;20160109;2016;1;9;3365000;7085000;-16.6;-14.5;-20.7;0.3;662;1.47;;
;;;Toholampi;2077;20160110;2016;1;10;3365000;7085000;-15.6;-11.6;-19.4;0.3;243;1.7;;
;;;Toholampi;2077;20160111;2016;1;11;3365000;7085000;-14.8;-11.4;-21.1;0;257;1.67;;
;;;Toholampi;2077;20160112;2016;1;12;3365000;7085000;-12.2;-9.3;-14.7;0.3;325;1.99;;
;;;Toholampi;2077;20160113;2016;1;13;3365000;7085000;-13.7;-12.2;-16.6;1.7;290;1.79;;
;;;Toholampi;2077;20160114;2016;1;14;3365000;7085000;-11.1;-9.8;-13.2;3.4;564;2.36;;
;;;Toholampi;2077;20160115;2016;1;15;3365000;7085000;-16.4;-7.6;-24.9;1.1;817;1.65;;
;;;Toholampi;2077;20160116;2016;1;16;3365000;7085000;-14.5;-9.9;-19.7;2.4;254;1.84;;
;;;Toholampi;2077;20160117;2016;1;17;3365000;7085000;-27;-13.8;-32;0;419;0.55;;
;;;Toholampi;2077;20160118;2016;1;18;3365000;7085000;-28.4;-24.3;-33.3;0;319;0.5;;
;;;Toholampi;2077;20160119;2016;1;19;3365000;7085000;-23.6;-20.9;-28.6;0.3;479;0.79;;
;;;Toholampi;2077;20160120;2016;1;20;3365000;7085000;-19.3;-16.5;-22.2;1.5;288;1.15;;
;;;Toholampi;2077;20160121;2016;1;21;3365000;7085000;-26.6;-20.7;-31.7;0;673;0.59;;
;;;Toholampi;2077;20160122;2016;1;22;3365000;7085000;-12.3;-5.7;-31.1;0.3;278;2.57;;
;;;Toholampi;2077;20160123;2016;1;23;3365000;7085000;-4.4;-3;-7;0.1;320;4.31;;
;;;Toholampi;2077;20160124;2016;1;24;3365000;7085000;-4.4;-3;-7;0.1;320;4.31;;
;;;Toholampi;2077;20160125;2016;1;25;3365000;7085000;-4.4;-3;-7;0.1;320;4.31;;
;;;Toholampi;2077;20160126;2016;1;26;3365000;7085000;-2.3;0.9;-7.7;1.9;296;5.23;;
;;;Toholampi;2077;20160127;2016;1;27;3365000;7085000;0.1;1.1;-2.3;1.5;701;6.07;;
;;;Toholampi;2077;20160128;2016;1;28;3365000;7085000;-0.4;1;-0.9;3;549;5.88;;
;;;Toholampi;2077;20160129;2016;1;29;3365000;7085000;-3.1;0;-9;4.7;2607;4.88;;
;;;Toholampi;2077;20160130;2016;1;30;3365000;7085000;1.6;2.8;-0.1;1.4;1721;6.08;;
;;;Toholampi;2077;20160131;2016;1;31;3365000;7085000;-1.3;1.9;-3;0.3;1189;5.16;;
;;;Toholampi;2077;20160201;2016;2;1;3365000;7085000;-3.4;-1.8;-5.4;2.5;2791;4.27;;
;;;Toholampi;2077;20160202;2016;2;2;3365000;7085000;-2.3;-1.5;-3.2;1.3;979;4.93;;
;;;Toholampi;2077;20160203;2016;2;3;3365000;7085000;-4.6;-2.1;-6.1;0;1029;4.19;;
;;;Toholampi;2077;20160204;2016;2;4;3365000;7085000;-5.8;-4.1;-7.6;1.6;1072;3.89;;
;;;Toholampi;2077;20160205;2016;2;5;3365000;7085000;-7.7;-4.8;-11.8;0.1;1219;3.27;;
;;;Toholampi;2077;20160206;2016;2;6;3365000;7085000;-5.3;-3;-11.4;3.9;1274;3.96;;
;;;Toholampi;2077;20160207;2016;2;7;3365000;7085000;1.9;3.2;-3;2.8;879;6.86;;
;;;Toholampi;2077;20160208;2016;2;8;3365000;7085000;2.9;3.5;2.2;0.8;925;6.77;;
;;;Toholampi;2077;20160209;2016;2;9;3365000;7085000;1.3;3.1;0;9.7;458;6.48;;
;;;Toholampi;2077;20160210;2016;2;10;3365000;7085000;1.9;2.7;0.5;4.2;1112;6.75;;
;;;Toholampi;2077;20160211;2016;2;11;3365000;7085000;1.4;2.5;0.3;8.7;851;6.65;;
;;;Toholampi;2077;20160212;2016;2;12;3365000;7085000;0.2;0.4;-0.1;3.5;1071;6.06;;
;;;Toholampi;2077;20160213;2016;2;13;3365000;7085000;-2.8;0.2;-5.4;1.3;2114;4.7;;
;;;Toholampi;2077;20160214;2016;2;14;3365000;7085000;-1.3;0.7;-6.9;1;1495;5.47;;
;;;Toholampi;2077;20160215;2016;2;15;3365000;7085000;-3;-0.3;-5.2;0;1561;4.78;;
;;;Toholampi;2077;20160216;2016;2;16;3365000;7085000;-6.5;-3.1;-10.5;0;2792;3.47;;
;;;Toholampi;2077;20160217;2016;2;17;3365000;7085000;-2.6;0.4;-10.3;0;1019;4.86;;
;;;Toholampi;2077;20160218;2016;2;18;3365000;7085000;-3.4;0.3;-6.6;1.3;1990;4.35;;
;;;Toholampi;2077;20160219;2016;2;19;3365000;7085000;-0.2;1;-2.4;0.6;1366;5.55;;
;;;Toholampi;2077;20160220;2016;2;20;3365000;7085000;-1;0.2;-3.8;2.1;1891;5.27;;
;;;Toholampi;2077;20160221;2016;2;21;3365000;7085000;-0.2;0.9;-1.1;1.2;1794;5.53;;
;;;Toholampi;2077;20160222;2016;2;22;3365000;7085000;-3.1;0.4;-4.4;1.8;2305;4.44;;
;;;Toholampi;2077;20160223;2016;2;23;3365000;7085000;-7;-4.3;-10.6;0.4;2472;3.46;;
;;;Toholampi;2077;20160224;2016;2;24;3365000;7085000;-3.3;-1.1;-8.7;1.4;2739;4.57;;
;;;Toholampi;2077;20160225;2016;2;25;3365000;7085000;-8.7;-1.2;-13.7;1.8;5628;3;;
;;;Toholampi;2077;20160226;2016;2;26;3365000;7085000;-10.6;-6.2;-21;7.4;2460;2.86;;
;;;Toholampi;2077;20160227;2016;2;27;3365000;7085000;-7.8;-6.5;-10.7;1.2;5200;3.27;;
;;;Toholampi;2077;20160228;2016;2;28;3365000;7085000;-7.8;-4.7;-9.5;0.2;3451;3.27;;
;;;Toholampi;2077;20160229;2016;2;29;3365000;7085000;-7;-3;-14;0;4904;3.36;;
;;;Toholampi;2077;20160301;2016;3;1;3365000;7085000;-2.9;1.1;-7.1;0;8235;4.15;;
;;;Toholampi;2077;20160302;2016;3;2;3365000;7085000;-7.5;-2.4;-10.8;0;8108;3.18;;
;;;Toholampi;2077;20160303;2016;3;3;3365000;7085000;-9;-5.1;-12.9;0;6903;2.79;;
